x,y,theta
-2.286450026252241641e-01,-1.396566002786109539e+00,1.206558400510648221e+00
-2.316634652799447469e-01,-1.395976468899123857e+00,1.024929775390340136e+00
-2.346116418640677992e-01,-1.395055192748350548e+00,8.484824789725902150e-01
-2.380522502830773046e-01,-1.393151052675848378e+00,6.563492617437116650e-01
-2.410188579291091260e-01,-1.391521823990079954e+00,4.819299093920219601e-01
-2.440145009989047320e-01,-1.389548071803573315e+00,3.023609918446951150e-01
-2.458978704161092210e-01,-1.387504860183502275e+00,1.212146321662039977e-01
-2.471408168984726705e-01,-1.384638637610694056e+00,-2.749035415541669844e-02
-2.473097568204016550e-01,-1.382798250823456199e+00,-1.940623644013908800e-01
-2.473468683682831792e-01,-1.381956053620248204e+00,-3.708537291246459811e-01
-2.470842517437800978e-01,-1.381699286970566209e+00,-5.389328867853571126e-01
-2.461097874558194343e-01,-1.380638217954010649e+00,-7.164661239480135668e-01
-2.457433078661176162e-01,-1.379979504588264128e+00,-9.489670947106711996e-01
-2.443759854199328563e-01,-1.378266949877462455e+00,-1.142692277847947135e+00
-2.422924366362184390e-01,-1.377210961806362599e+00,-1.345764346679426682e+00
-2.400938846543224925e-01,-1.376734281577853602e+00,-1.544754149764607343e+00
-2.378198332135532944e-01,-1.376228131312547065e+00,-1.746125264472657035e+00
-2.357352131707010356e-01,-1.376515243966831559e+00,-1.919579125708728240e+00
-2.327030682076619283e-01,-1.377513084421396750e+00,-2.103956218173624215e+00
-2.296960037002887534e-01,-1.378337397598462521e+00,-2.293945031159981163e+00
-2.278367205571410758e-01,-1.379815158153177901e+00,-2.509446912298866295e+00
-2.256606336902350907e-01,-1.381377708540853622e+00,-2.698269426164224605e+00
-2.237656397281411746e-01,-1.383611981639714106e+00,-2.880926682806564276e+00
-2.222947282163521554e-01,-1.386352814222177265e+00,-3.086834456259708315e+00
-2.209339688546641256e-01,-1.388658154832457692e+00,2.984872847951522967e+00
-2.198066738901831296e-01,-1.390725460089096588e+00,2.810317050484058665e+00
-2.192673189635195030e-01,-1.393055303415843493e+00,2.612452860603241778e+00
-2.184142446091529854e-01,-1.395817665194392987e+00,2.395225890007635527e+00
-2.185126119352354679e-01,-1.397887168250190770e+00,2.196989875498720046e+00
-2.188738310864950798e-01,-1.400343524522670302e+00,1.978718569754998935e+00
-2.198123685306072328e-01,-1.402289918199147056e+00,1.781029410221209197e+00
-2.216154945062198123e-01,-1.404361037532807721e+00,1.558622607011471040e+00
-2.237143890944396918e-01,-1.405759436151505337e+00,1.346638481577254076e+00
-2.263859351054745561e-01,-1.406304459298737930e+00,1.121820742919267921e+00
-2.284698101310491114e-01,-1.405778813931880977e+00,9.258371313737435715e-01
-2.307865132559534793e-01,-1.404943425922329903e+00,7.177739181062575691e-01
