x,y,theta
-1.073812016245551393e-01,-1.578846226535181030e+00,-1.982806774601876043e+00
-7.839708381089115219e-02,-1.653130362074090032e+00,-2.140612945065762940e+00
-1.241767016932956713e-01,-1.714477917442597477e+00,-2.145509723099197075e+00
-1.830071477000818903e-01,-1.807850569927879958e+00,-2.133027759612427854e+00
-2.333572630184143071e-01,-1.896600556486842004e+00,-2.141704454069861985e+00
-2.874710465711727281e-01,-1.985217411323504155e+00,-2.133882994982104542e+00
-3.190052107982077612e-01,-2.052828930433702848e+00,-2.220782178076721181e+00
-3.175952505776013512e-01,-2.054056223984364049e+00,-2.443680841627727585e+00
-3.164279507728720020e-01,-2.055691984770946501e+00,-2.661777878207339132e+00
-3.148627496879273790e-01,-2.058759525696686854e+00,-2.853062155216334883e+00
-3.135604968051673436e-01,-2.061636996185378656e+00,-3.040034958954806577e+00
-3.121396785133350726e-01,-2.065178021125659402e+00,3.050875366672724631e+00
-3.106667862017405968e-01,-2.068498161729919183e+00,2.848311186379475668e+00
-3.094350719922153159e-01,-2.071462314735774690e+00,2.657205618732945140e+00
-3.090258883029125547e-01,-2.074683174452098822e+00,2.471027924590083469e+00
-3.085249354960196144e-01,-2.077919466516866098e+00,2.280753235055901218e+00
-3.087602368087924987e-01,-2.081146200671978530e+00,2.077805115467417085e+00
-3.096273567710260965e-01,-2.083981396238197004e+00,1.883177728031028897e+00
-3.109474327543116923e-01,-2.086573471274655311e+00,1.698401869365810724e+00
-3.127006918303336103e-01,-2.088466065728336041e+00,1.510112405740847041e+00
-3.150658401615358817e-01,-2.090549682292628830e+00,1.289832701110513957e+00
-3.172541086556334156e-01,-2.090065516782631860e+00,1.120393705352880520e+00
-3.197664061470838481e-01,-2.089093324509394112e+00,9.359053269940419417e-01
-3.222220902598502690e-01,-2.087898769127923604e+00,7.656275713752087597e-01
-3.244189579955631952e-01,-2.086176230283004251e+00,5.989917859176888681e-01
-3.253589616121789763e-01,-2.083299964503968482e+00,4.165647383500697409e-01
-3.256700702691243121e-01,-2.080566300977112260e+00,2.102680058725583667e-01
-3.258947093052932398e-01,-2.077919263383285031e+00,3.871227391619469493e-02
-3.260742320211351686e-01,-2.075336383675514984e+00,-1.387935733130970239e-01
-3.261453037824747492e-01,-2.072748642861104162e+00,-3.142629513213598957e-01
-3.261825748878248166e-01,-2.070044640242293621e+00,-4.953411228175643721e-01
-3.261741200761894555e-01,-2.067710759934624054e+00,-6.674294784820300475e-01
-3.257893624899743101e-01,-2.064910899449687420e+00,-8.416743458393209920e-01
-3.253442718443735893e-01,-2.062239225452685343e+00,-1.018573038953899390e+00
-3.241274188528108224e-01,-2.059638816072394629e+00,-1.198287146215623933e+00
-3.220376197278603247e-01,-2.056765291353620295e+00,-1.389348860547477305e+00
-3.193856595527692632e-01,-2.054850494981218301e+00,-1.571659039640348476e+00
-3.166397263316692023e-01,-2.052840979807577071e+00,-1.747012182802709424e+00
-3.170602123884452839e-01,-2.050864650227370412e+00,-1.980635845720276400e+00
-3.170190118908484678e-01,-2.049302562483818591e+00,-2.218458369834159338e+00
-3.148885373708367186e-01,-2.051616569273539081e+00,-2.388203080744975004e+00
-3.855709712601370076e-01,-2.115672192776642202e+00,-2.381494074978192987e+00
-4.570064035096156330e-01,-2.182263992249406925e+00,-2.378943644252740963e+00
-5.303900966630530345e-01,-2.250628525667095037e+00,-2.381223352607367172e+00
-6.046019870848570177e-01,-2.319482399578387088e+00,-2.385148637495979163e+00
-6.169966552906488433e-01,-2.322528582356552018e+00,-2.256384954589699010e+00
-6.110163105288788365e-01,-2.327158985813825076e+00,-1.988749600124801731e+00
-6.146676077256592041e-01,-2.326560767205906100e+00,-1.816547423282544704e+00
-6.180237330971499743e-01,-2.326527720948871281e+00,-1.646457799510939290e+00
-6.210069025348230465e-01,-2.328749860542336236e+00,-1.477955936624965050e+00
-6.226996020386660335e-01,-2.336960647950558467e+00,-1.305756079106627165e+00
-6.193421453748388927e-01,-2.355257260532080288e+00,-1.141327674917019808e+00
-5.786239939663695431e-01,-2.427811210198731473e+00,-1.033704010608526236e+00
-5.523962511642914741e-01,-2.495568765699051283e+00,-1.221721904159488004e+00
-5.358916788703640410e-01,-2.574103189310477102e+00,-1.386520290602185179e+00
-5.318149635743573134e-01,-2.640458511592197244e+00,-1.553142654411238111e+00
-5.358049203737206279e-01,-2.679530562877947109e+00,-1.719280188511196572e+00
-5.456904168045157988e-01,-2.716890525916632271e+00,-1.891997609504551647e+00
-5.616212716361962398e-01,-2.753478923524338651e+00,-2.061982314513449932e+00
-5.831548962341542852e-01,-2.787206509999172521e+00,-2.230460603666088115e+00
-6.194940772054851053e-01,-2.825493137013386669e+00,-2.397841375761490035e+00
-6.971687255706200403e-01,-2.891926606128122135e+00,-2.434675364862663560e+00
-7.472293692790010766e-01,-2.929182164639376751e+00,-2.603988681885797352e+00
-7.631435078512212034e-01,-2.938370873637240699e+00,-2.775712692888074873e+00
-7.792040525369917647e-01,-2.944162347950610936e+00,-2.945228318517837618e+00
-7.958015574770597178e-01,-2.945394276198359140e+00,-3.133639804345805135e+00
-8.140546324051570748e-01,-2.945304283134337009e+00,2.987008173894945884e+00
-8.167605937123765258e-01,-2.942559012163205256e+00,3.004841420156950882e+00
-8.183409623251841625e-01,-2.949340334686637366e+00,2.916820437047817016e+00
-8.168474033343613439e-01,-2.946208233542982224e+00,2.642837725875204047e+00
-9.112024274964487525e-01,-2.898951560618843182e+00,2.648156009978446690e+00
-1.013100342231741502e+00,-2.843489435732255100e+00,2.601212665254011736e+00
-1.079067793256656138e+00,-2.820816471436223161e+00,2.534985804909462459e+00
-1.075728091650178797e+00,-2.808182371073978612e+00,2.561777708905620177e+00
-1.075470591306303181e+00,-2.804867922411284464e+00,2.727832770768800597e+00
-1.075407752070878020e+00,-2.801448105493896890e+00,2.900202786348322626e+00
-1.075641210343215803e+00,-2.802282921436754837e+00,3.103178005431058040e+00
-1.076306772167257897e+00,-2.802010384161371714e+00,-2.995042170851577534e+00
-1.077778499082701513e+00,-2.803402488095728007e+00,-2.791149472265801901e+00
-1.081510690145340625e+00,-2.803315749775469268e+00,-2.613451056618591561e+00
-1.085382938028583766e+00,-2.803008846646040997e+00,-2.424594603936743642e+00
-1.163224038381061476e+00,-2.873357883777786892e+00,-2.382502461916503389e+00
-1.199329809340056618e+00,-2.908470038083941667e+00,-2.531427041799920730e+00
-1.199436695275476472e+00,-2.910424153743086606e+00,-2.714259822739575778e+00
-1.199010836063378216e+00,-2.912190431930844259e+00,-2.901651233266411278e+00
-1.199033447550975851e+00,-2.914084574552836759e+00,-3.076995031110087098e+00
-1.199248251172122748e+00,-2.916400866623177990e+00,3.034790205828891807e+00
-1.199412096245725534e+00,-2.918774964629097468e+00,2.860410268389021571e+00
-1.199762513491709148e+00,-2.920729139915148043e+00,2.687956724342721593e+00
