x,y,theta
5.637768990658080792e-01,-2.029416923792177752e+00,-2.035707697353795087e+00
5.648383006073247614e-01,-2.029542022415367519e+00,-2.230258569955867909e+00
4.987722823223386115e-01,-2.106327884193428535e+00,-2.303273100004362473e+00
4.908079675414441234e-01,-2.112342502800337307e+00,-2.131070085159448624e+00
4.883780520024029737e-01,-2.112174300245595493e+00,-1.949659636028087561e+00
4.859675022227938901e-01,-2.113116542198029801e+00,-1.761620919791988316e+00
4.857882819135365682e-01,-2.115710944083064593e+00,-1.583776048514745849e+00
4.848665153637542469e-01,-2.117531066587740263e+00,-1.409181479190403152e+00
4.840465892499437595e-01,-2.119799531920787405e+00,-1.227934718128967262e+00
4.834125656158393958e-01,-2.122231591147599516e+00,-1.042035351024786838e+00
4.842811045751557186e-01,-2.124758578931256636e+00,-8.685968959265520928e-01
4.851991873408201816e-01,-2.127497687046912223e+00,-6.843157647407929201e-01
4.871542785925997432e-01,-2.129990742707141838e+00,-4.988304391928624626e-01
4.887549266728266617e-01,-2.132439234757818713e+00,-3.228099686514789846e-01
4.907268928691143062e-01,-2.134957247408415082e+00,-1.375254471409527446e-01
4.923803445040662585e-01,-2.137212828832962153e+00,2.952296282624496115e-02
4.938822520859943443e-01,-2.139352462575613067e+00,2.046460204288055307e-01
4.952115609419075470e-01,-2.141305598702005764e+00,3.906095717776187359e-01
4.966021700927374383e-01,-2.141600176334070849e+00,5.681076408921297283e-01
4.983726204272331262e-01,-2.143324508386679650e+00,7.558423702400021149e-01
5.004453379830782200e-01,-2.144780536449508279e+00,9.416878285034975260e-01
5.025728084173863852e-01,-2.145205294031495402e+00,1.129761002445465179e+00
5.040338928132580554e-01,-2.144800014628860829e+00,1.307673506637871519e+00
5.056592477144628006e-01,-2.143554833101818158e+00,1.496718160218796667e+00
5.059170313362758575e-01,-2.141847605869065863e+00,1.684241740497525397e+00
5.072300607362701941e-01,-2.140255730849558002e+00,1.860926489906065129e+00
5.080405688672836595e-01,-2.138590726410317444e+00,2.041539154836720993e+00
5.074838243631303314e-01,-2.137298534874982447e+00,2.221235472151228407e+00
5.068622735437723348e-01,-2.135525982211197604e+00,2.397708081562235805e+00
5.054924013269544991e-01,-2.134061748165174688e+00,2.583172576957768918e+00
4.173492299793439830e-01,-2.087253454043276335e+00,2.651258127258557806e+00
3.547501409066205480e-01,-2.049129457744867100e+00,2.797262399168505276e+00
3.548008406864574527e-01,-2.050990834180261846e+00,2.638422459579891743e+00
3.555571789242908398e-01,-2.053042182692815576e+00,2.454980784460058185e+00
2.830702123159095085e-01,-1.987043732490507031e+00,2.398601655299952284e+00
