x,y,theta
-3.751983027108628521e-01,-2.103112282204968597e+00,1.218988875257665860e+00
-3.777480178102748387e-01,-2.103179797788998329e+00,1.035953357415543508e+00
-3.806093905260868326e-01,-2.102762541963063558e+00,8.367468050573257932e-01
-3.833488390409240942e-01,-2.102038875115261440e+00,6.528139492299280811e-01
-3.857581480608519020e-01,-2.100789299758723416e+00,4.724989109124225761e-01
-3.879128065171176809e-01,-2.099112243146168844e+00,2.856610284959358870e-01
-3.895812768304289797e-01,-2.097754521140791084e+00,7.450544762074567950e-02
-3.910399755193781912e-01,-2.096385725379535270e+00,-1.016310380149535175e-01
-3.924554184278357116e-01,-2.095082183027749512e+00,-2.837966750215788481e-01
-3.937554624254916424e-01,-2.093785038625692430e+00,-4.640014834873879557e-01
-3.949972679748933735e-01,-2.092373987343223884e+00,-6.498929354441519424e-01
-3.962427255334147191e-01,-2.091331913630346762e+00,-8.268603882877944011e-01
-3.970362213931792339e-01,-2.089885664303016810e+00,-1.006051169772071319e+00
-3.977826376250092610e-01,-2.088574088632406234e+00,-1.187956972220874263e+00
-3.977723830858361787e-01,-2.087461413732509374e+00,-1.372712180117176883e+00
-3.969788165932365831e-01,-2.086332928555249211e+00,-1.569233219569543536e+00
-3.956646932178959353e-01,-2.086156519378693730e+00,-1.756565392318059304e+00
-3.942385205936451142e-01,-2.085913168916407212e+00,-1.936907783515560588e+00
-3.931004571830867267e-01,-2.086354079095178893e+00,-2.113478899897776930e+00
-3.915354132359358252e-01,-2.087156311926732677e+00,-2.294142040523784676e+00
-3.899580204078683110e-01,-2.088823257039381875e+00,-2.481738855743704342e+00
-4.704373169138372224e-01,-2.147760625294664827e+00,-2.534280844166789226e+00
-5.539103198639362402e-01,-2.207451662458427943e+00,-2.531937619413350049e+00
-6.385018121133912983e-01,-2.267524216353044686e+00,-2.530280460554701349e+00
-7.229003895852621486e-01,-2.327619889800439879e+00,-2.530674722713435187e+00
-7.280833219367250919e-01,-2.328763351972772178e+00,-2.352963751140320969e+00
-7.290755395563814911e-01,-2.329841532394288706e+00,-2.168589576785838524e+00
-7.311961619509049770e-01,-2.330462401321007349e+00,-1.984084915040247310e+00
-7.333541074513880709e-01,-2.331401782311860682e+00,-1.803812383266628183e+00
-7.354947664503156401e-01,-2.334645506815984817e+00,-1.625271443250348113e+00
-7.372789737560389023e-01,-2.343934581616724078e+00,-1.443963844183441037e+00
-7.350694104083559388e-01,-2.364307526817438276e+00,-1.268793733811049540e+00
-7.013924776527660221e-01,-2.444590245566606868e+00,-1.147204466718051874e+00
-6.823089334776711867e-01,-2.516366802456246887e+00,-1.321747532596564412e+00
-6.740099816343204653e-01,-2.596698367516135697e+00,-1.496969934046576300e+00
-6.775155715081533359e-01,-2.663585214226195319e+00,-1.672912848664804164e+00
-6.863205705030023251e-01,-2.702262323308870062e+00,-1.845871682448091855e+00
-7.010147789734578749e-01,-2.738437237109480282e+00,-2.025230673015162797e+00
-7.218317640069678021e-01,-2.772947420198614843e+00,-2.201596094237464829e+00
-7.480124741543944245e-01,-2.803712804035083384e+00,-2.376121554455697726e+00
-7.897150874314511348e-01,-2.836754618676362583e+00,-2.550104300048724681e+00
-8.768220876344056114e-01,-2.891233748099806711e+00,-2.594101133119215863e+00
-9.324522571292469530e-01,-2.920768164844944614e+00,-2.770411341225610613e+00
-9.498662773166366424e-01,-2.927683986942212879e+00,-2.946734623461668257e+00
-9.668686374732897715e-01,-2.931139861562122029e+00,-3.120470956841259635e+00
-9.830866998010048263e-01,-2.931378110412973914e+00,2.993293918416984223e+00
-1.000089075465443234e+00,-2.928459675948371643e+00,2.818503713233370345e+00
-1.001233140973752267e+00,-2.928749447525197169e+00,2.876450289759629797e+00
-1.000076549468768450e+00,-2.930973310965199641e+00,2.693436527148753257e+00
-9.992151769551501639e-01,-2.933181701054467183e+00,2.507368994130636963e+00
-1.075572142798747022e+00,-2.874082661576671693e+00,2.480021205402139550e+00
-1.155890320781347569e+00,-2.810956994697595857e+00,2.480792295713112328e+00
-1.214954385941130699e+00,-2.767939905753013630e+00,2.306344288112734286e+00
-1.213845829620264549e+00,-2.764340864689866617e+00,2.437696681035832480e+00
-1.214352269697717812e+00,-2.760364299149202783e+00,2.618076340045390804e+00
-1.215073187272531774e+00,-2.756275068562478392e+00,2.804645799316972443e+00
-1.216213663185468530e+00,-2.753965470804985216e+00,2.990208266713129781e+00
-1.218088984961658738e+00,-2.753003829084050835e+00,-3.109845525607354055e+00
-1.220153442911200425e+00,-2.752540026469771917e+00,-2.922921316183928031e+00
-1.222576644773593735e+00,-2.752686402847766001e+00,-2.746979206163536524e+00
-1.225059792378281998e+00,-2.752619923633272681e+00,-2.559867947702018309e+00
-1.308822954955554341e+00,-2.813470833357222034e+00,-2.526180822875716103e+00
-1.347068380546431188e+00,-2.844524238754984946e+00,-2.684589565702576675e+00
-1.346198191159719837e+00,-2.847199433725941198e+00,-2.872291716210412016e+00
-1.344936634611008763e+00,-2.849685029780762324e+00,-3.064024727862067810e+00
-1.344202248285737866e+00,-2.852196669076311863e+00,3.039631007879848301e+00
-1.343859567286952661e+00,-2.855020485621752258e+00,2.864467969928299329e+00
-1.343483921546979820e+00,-2.857912522556979251e+00,2.686251140037329677e+00
-1.343227128357888489e+00,-2.860361450343595457e+00,2.509902622967398411e+00
-1.342492095567384025e+00,-2.862845766228613975e+00,2.311687188295007633e+00
-1.342918263003320511e+00,-2.865904375756302969e+00,2.130166115255345716e+00
-1.343057485061521783e+00,-2.868046006762605682e+00,1.944490229528369918e+00
-1.344352265112667366e+00,-2.870465824051642745e+00,1.762147779807466064e+00
-1.346097174305104005e+00,-2.872547664135754353e+00,1.580345055512123675e+00
-1.347874029941919849e+00,-2.874458356545765980e+00,1.403691782274867350e+00
