x,y,theta
5.660005953373252741e-01,-1.713660413561987728e+00,-2.370187146025498848e+00
4.925429202964942688e-01,-1.785264723146085641e+00,-2.371832212032296106e+00
4.185042365691101773e-01,-1.856360677117192770e+00,-2.374065543753906216e+00
3.926064186152491420e-01,-1.878829512020946613e+00,-2.195032583729299880e+00
3.894331876890217425e-01,-1.879113677071650113e+00,-2.011494485479964567e+00
3.871135632940658766e-01,-1.880300585042123496e+00,-1.838371910575634205e+00
3.842054704446170033e-01,-1.881684923599193482e+00,-1.657569580026666323e+00
3.822678652831367763e-01,-1.883454858858486070e+00,-1.482820949495837093e+00
3.805209916328833319e-01,-1.884779883854660776e+00,-1.427996900445216433e+00
3.803567998772521275e-01,-1.883651125314306451e+00,-1.608713771807254167e+00
3.812255498402230547e-01,-1.883619884160905533e+00,-1.786548836921044936e+00
3.812210481780682891e-01,-1.882982331783812135e+00,-1.971858462039682180e+00
3.826539285724629424e-01,-1.884583223484435077e+00,-2.153028437525826622e+00
3.835194036166789111e-01,-1.884465056491335444e+00,-2.346344418195431381e+00
3.087392749069400866e-01,-1.952259207052706724e+00,-2.415887087193846483e+00
3.000563075172323346e-01,-1.956922450248725021e+00,-2.240977198790783831e+00
2.976597731545426728e-01,-1.956304926434155878e+00,-2.057352007986251952e+00
2.952339161499692999e-01,-1.956887817928603113e+00,-1.866619536557848846e+00
2.947956560746836652e-01,-1.959550919908661148e+00,-1.686969331948873663e+00
2.934866259010524558e-01,-1.961483102644697940e+00,-1.512283128206738381e+00
2.922251236521924422e-01,-1.963880023561009436e+00,-1.330941109176493331e+00
2.909790797849717281e-01,-1.966577420281422350e+00,-1.146272182760643021e+00
2.912286943254581706e-01,-1.969511838912590074e+00,-9.740167831414411337e-01
2.913366897062674155e-01,-1.972783786327446665e+00,-7.923601408752298791e-01
2.924963981387677103e-01,-1.975923882315461899e+00,-6.094941147214453236e-01
2.933220046978740614e-01,-1.978967866220200378e+00,-4.359932159701238041e-01
2.944850025313388575e-01,-1.982141900406066526e+00,-2.533181565491856024e-01
2.952615962157862373e-01,-1.984821212986511263e+00,-8.872311147399226938e-02
2.960014941988113879e-01,-1.987327816380023648e+00,8.437388419522702521e-02
2.965747777789644601e-01,-1.989479209413307137e+00,2.686096110723903974e-01
2.974068969746773150e-01,-1.989839201327230578e+00,4.447564732555502887e-01
2.984197682738617408e-01,-1.991663056313130786e+00,6.310919476813892093e-01
2.997629053883927308e-01,-1.993260728239690360e+00,8.155406410949217477e-01
3.012873917412744462e-01,-1.993845095640992326e+00,1.002217841987707025e+00
3.018957340173772375e-01,-1.993444059421543679e+00,1.180064269957932677e+00
3.027402190492083922e-01,-1.992223994523369290e+00,1.369036538346404264e+00
3.018942888081717624e-01,-1.990260351532696204e+00,1.557852706902881135e+00
3.016973059874392127e-01,-1.988489189698929405e+00,1.737160671457962824e+00
3.006511332800571035e-01,-1.986503862729624537e+00,1.920931729559650636e+00
2.985526343127175020e-01,-1.984794893184863573e+00,2.103232733458380022e+00
2.964423325534185638e-01,-1.982601555813036986e+00,2.282299687383652298e+00
2.934836854923802418e-01,-1.980615012850676981e+00,2.470447755536553380e+00
2.066132402552697256e-01,-1.923057025514240292e+00,2.544431875683671684e+00
