timestamp,x,y,theta,delta_rot1,delta_trans,delta_rot2,dt
1782933888.2049644,-0.012244186364114285,-0.1271030604839325,-1.410811572215159,0.0,7.870696562116546e-06,5.885355104906509e-05,0.047002553939819336
1782933888.2549703,-0.012241273187100887,-0.12709957361221313,-1.4108456482553604,0.0,4.5436631365739405e-06,-3.4076040201336255e-05,0.05000591278076172
1782933888.2973053,-0.012243901379406452,-0.12710271775722504,-1.4108147717636272,0.0,4.0979315088099944e-06,3.08764917331672e-05,0.04233503341674805
1782933888.3476174,-0.012246895581483841,-0.12710629403591156,-1.410779726394793,0.0,4.664227194715218e-06,3.5045368834252244e-05,0.050312042236328125
1782933888.4149518,-0.012243758887052536,-0.1271025538444519,-1.4108164314009854,0.0,4.8813813731628536e-06,-3.67050061924612e-05,0.06733441352844238
1782933888.457986,-0.012245917692780495,-0.12710513174533844,-1.4107915525946995,0.0,3.362441843641086e-06,2.487880628598838e-05,0.04303431510925293
1782933888.5069659,-0.012242984026670456,-0.12710162997245789,-1.4108258547165047,0.0,4.568239283594368e-06,-3.4302121805218626e-05,0.048979759216308594
1782933888.5569394,-0.01224284153431654,-0.12710146605968475,-1.410827378095172,0.0,2.1718993558749292e-07,-1.523378667211972e-06,0.049973487854003906
1782933888.6051493,-0.012248952873051167,-0.12710876762866974,-1.4107558943591088,0.0,9.521626477228013e-06,7.148373606313818e-05,0.04820990562438965
1782933888.6549904,-0.012245550751686096,-0.12710469961166382,-1.4107958382806822,0.0,5.30313040977928e-06,-3.994392157347093e-05,0.04984116554260254
1782933888.6970308,-0.012245449237525463,-0.12710458040237427,-1.4107969478025506,0.0,1.5657579482232312e-07,-1.1095218683809804e-06,0.042040348052978516
1782933888.7473435,-0.012246202677488327,-0.1271054744720459,-1.4107880709693759,0.0,1.169201588850486e-06,8.876833174742414e-06,0.05031275749206543
1782933888.7972846,-0.012240173295140266,-0.12709826231002808,-1.4108585925977943,0.0,9.400464481631905e-06,-7.052162841847398e-05,0.049941062927246094
1782933888.8570516,-0.01224424783140421,-0.12710313498973846,-1.4108116383368225,0.0,6.351759860559352e-06,4.6954260971787676e-05,0.05976700782775879
1782933888.9069693,-0.012240825220942497,-0.12709903717041016,-1.4108513651427057,0.0,5.3391371606351455e-06,-3.972680588315569e-05,0.04991769790649414
1782933888.956987,-0.012242067605257034,-0.12710052728652954,-1.4108369503258669,0.0,1.940094027169303e-06,1.4414816838836941e-05,0.050017595291137695
1782933889.0049553,-0.012245367281138897,-0.1271044760942459,-1.410798239513491,0.0,5.1459637878833075e-06,3.8710812375830635e-05,0.047968387603759766
1782933889.05494,-0.012241048738360405,-0.12709932029247284,-1.4108486959735012,0.0,6.72548166697897e-06,-5.0456460010117617e-05,0.04998469352722168
1782933889.0971868,-0.01224412489682436,-0.12710300087928772,-1.4108126737799973,0.0,4.796818758013769e-06,3.60221935038485e-05,0.04224681854248047
1782933889.1474056,-0.012242128141224384,-0.1271006166934967,-1.4108360107161022,0.0,3.1098834081223467e-06,-2.333693610490073e-05,0.050218820571899414
1782933889.1969695,-0.012240192852914333,-0.12709830701351166,-1.4108583383620525,0.0,3.0132976083261e-06,-2.2327645950337424e-05,0.04956388473510742
1782933889.257158,-0.012243513017892838,-0.12710227072238922,-1.410819433694382,0.0,5.170539967020967e-06,3.890466767053624e-05,0.06018853187561035
1782933889.3069866,-0.01223925594240427,-0.12709718942642212,-1.4108693701541066,0.0,6.628895867386101e-06,-4.993645972461991e-05,0.049828529357910156
1782933889.3569405,-0.012239520438015461,-0.1270975023508072,-1.4108663295857855,0.0,4.0973113026853536e-07,3.0405683211220946e-06,0.04995393753051758
1782933889.4089906,-0.012238889001309872,-0.1270967423915863,-1.4108737295351064,0.0,9.880538095546556e-07,-7.399949320863187e-06,0.052050113677978516
1782933889.4539418,-0.012238909490406513,-0.1270967721939087,-1.4108732204116072,0.0,3.6166026888317614e-08,5.091234991372318e-07,0.04495120048522949
1782933889.49696,-0.012238909490406513,-0.1270967721939087,-1.4108727561211671,0.0,0.0,4.6429044009421716e-07,0.04301810264587402
1782933889.5475209,-0.012242759577929974,-0.1271013766527176,-1.4108276628892407,0.0,6.002017565881681e-06,4.5093231926474076e-05,0.050560951232910156
1782933889.5971792,-0.012242759577929974,-0.1271013766527176,-1.4108276628892407,0.0,0.0,0.0,0.04965829849243164
1782933889.6571567,-0.012245611287653446,-0.12710478901863098,-1.410794281937864,0.0,4.447076508653939e-06,3.33809513766159e-05,0.05997753143310547
1782933889.7070377,-0.01224526483565569,-0.12710437178611755,-1.4107986349761252,0.0,5.423208985563915e-07,-4.353038261184494e-06,0.0498809814453125
1782933889.7569172,-0.01224526483565569,-0.12710437178611755,-1.410798634972977,0.0,0.0,3.148148408627094e-12,0.04987955093383789
1782933889.8089797,-0.012249542400240898,-0.12710948288440704,-1.410748481940133,0.0,6.664899437010159e-06,5.015303284405803e-05,0.0520625114440918
1782933889.85399,-0.012246018275618553,-0.12710526585578918,-1.410789981750721,0.0,5.495706025403735e-06,-4.149981058798602e-05,0.04501032829284668
1782933889.8969607,-0.012246018275618553,-0.12710526585578918,-1.4107901365109003,0.0,0.0,-1.547601793383535e-07,0.04297065734863281
1782933889.9474945,-0.0122448168694973,-0.12710383534431458,-1.4108040623027491,0.0,1.8680845128568436e-06,-1.3925791848778957e-05,0.05053377151489258
1782933890.0145416,-0.012245855294167995,-0.12710507214069366,-1.4107920510565604,0.0,1.6149275773356444e-06,1.2011246188770029e-05,0.067047119140625
1782933890.057006,-0.012245855294167995,-0.12710507214069366,-1.4107920510565604,0.0,0.0,0.0,0.042464256286621094
1782933890.1070766,-0.012245060876011848,-0.12710411846637726,-1.4108013418226508,0.0,1.2412070369559353e-06,-9.290766090463976e-06,0.050070762634277344
1782933890.1569786,-0.012245060876011848,-0.12710411846637726,-1.4108013418226508,0.0,0.0,0.0,0.04990196228027344
1782933890.2079453,-0.012245182879269123,-0.1271042674779892,-1.410800080116689,0.0,1.9258570891455609e-07,1.261705961930204e-06,0.050966739654541016
1782933890.253975,-0.012249398976564407,-0.12710930407047272,-1.4107506520795905,0.0,6.568313348825452e-06,4.942803709839794e-05,0.04602956771850586
1782933890.2971032,-0.012249398976564407,-0.12710930407047272,-1.4107506520795905,0.0,0.0,0.0,0.043128252029418945
1782933890.3475866,-0.012245936319231987,-0.12710516154766083,-1.4107909959345117,0.0,5.39911946976454e-06,-4.0343854921243156e-05,0.05048346519470215
1782933890.4137976,-0.012251578271389008,-0.12711191177368164,-1.410725015301188,0.0,8.797566451818923e-06,6.59806333236368e-05,0.06621098518371582
1782933890.457136,-0.012251578271389008,-0.12711191177368164,-1.410725015301188,0.0,0.0,0.0,0.04333829879760742
1782933890.5069935,-0.0122511712834239,-0.12711142003536224,-1.410729717170793,0.0,6.383147957749895e-07,-4.701869604994968e-06,0.04985761642456055
1782933890.556919,-0.0122511712834239,-0.12711142003536224,-1.410729717170793,0.0,0.0,0.0,0.04992556571960449
1782933890.6079905,-0.012241271324455738,-0.12709958851337433,-1.410845471084614,0.0,1.5427057403206188e-05,-0.00011575391382079303,0.0510714054107666
1782933890.6539423,-0.012241780757904053,-0.12710019946098328,-1.4108396299931734,0.0,7.954743359409843e-07,5.8410914405282455e-06,0.04595184326171875
1782933890.696963,-0.012241780757904053,-0.12710019946098328,-1.4108396299931734,0.0,0.0,0.0,0.04302072525024414
1782933890.7472818,-0.012238745577633381,-0.12709657847881317,-1.4108748910308633,0.0,4.724810170969177e-06,-3.52610376899154e-05,0.05031871795654297
1782933890.7973254,-0.012238745577633381,-0.12709657847881317,-1.4108748910308633,0.0,0.0,0.0,0.050043582916259766
1782933890.8570826,-0.01223701424896717,-0.12709450721740723,-1.4108955336999804,0.0,2.69955973488227e-06,-2.0642669117165724e-05,0.059757232666015625
1782933890.907045,-0.012237971648573875,-0.12709565460681915,-1.4108841688584102,0.0,1.4943615591679436e-06,1.1364841570271622e-05,0.04996228218078613
1782933890.9569564,-0.012237971648573875,-0.12709565460681915,-1.4108841688584102,0.0,0.0,0.0,0.0499114990234375
1782933891.0079346,-0.01223444752395153,-0.1270914375782013,-1.4109255515378356,0.0,5.495706025403735e-06,-4.138267942543905e-05,0.05097818374633789
1782933891.0539935,-0.012240579351782799,-0.12709876894950867,-1.4108539237557578,0.0,9.557631390616057e-06,7.162778207780995e-05,0.04605889320373535
1782933891.0969656,-0.012240579351782799,-0.12709876894950867,-1.4108539237585822,0.0,0.0,-2.8244073746463982e-12,0.04297208786010742
1782933891.146855,-0.01223746221512556,-0.1270950436592102,-1.4108903197623883,0.0,4.857399381120662e-06,-3.6396003806116184e-05,0.049889564514160156
1782933891.197286,-0.01223746221512556,-0.1270950436592102,-1.4108903197623883,0.0,0.0,0.0,0.0504307746887207
1782933891.2571094,-0.012236219830811024,-0.12709355354309082,-1.410904742777629,0.0,1.940094027169303e-06,-1.4423015240572212e-05,0.05982351303100586
1782933891.3079762,-0.012236240319907665,-0.1270935833454132,-1.4109046800516045,0.0,3.6166026888317614e-08,6.272602437462638e-08,0.05086684226989746
1782933891.3569233,-0.012236240319907665,-0.1270935833454132,-1.4109046800516045,0.0,0.0,0.0,0.04894709587097168
1782933891.4079576,-0.01223719771951437,-0.12709473073482513,-1.4108936739003086,0.0,1.4943615591679436e-06,1.1006151295900324e-05,0.05103421211242676
1782933891.4529796,-0.01223949994891882,-0.127097487449646,-1.4108666629176616,0.0,3.591620363327801e-06,2.7010982647013293e-05,0.045022010803222656
1782933891.4969816,-0.01223949994891882,-0.127097487449646,-1.4108666629176616,0.0,0.0,0.0,0.04400205612182617
1782933891.5468605,-0.012238175608217716,-0.12709590792655945,-1.4108821965578706,0.0,2.0612548298393855e-06,-1.5533640209008933e-05,0.049878835678100586
1782933891.6134222,-0.012236484326422215,-0.12709388136863708,-1.410901899700896,0.0,2.639577830731434e-06,-1.9703143025351366e-05,0.06656169891357422
1782933891.6582048,-0.012236484326422215,-0.12709388136863708,-1.410901899700896,0.0,0.0,0.0,0.04478263854980469
1782933891.706982,-0.012241597287356853,-0.12709999084472656,-1.4108420698028568,0.0,7.966684856767088e-06,5.982989803920979e-05,0.048777103424072266
1782933891.7569249,-0.012241597287356853,-0.12709999084472656,-1.4108420698028568,0.0,0.0,0.0,0.049942970275878906
1782933891.8070042,-0.012239784002304077,-0.12709783017635345,-1.4108634290125144,0.0,2.820725172924662e-06,-2.1359209657623168e-05,0.050079345703125
1782933891.8529532,-0.012242615222930908,-0.12710121273994446,-1.4108303317842497,0.0,4.411070922687094e-06,3.309722826472239e-05,0.04594898223876953
1782933891.8979695,-0.012242615222930908,-0.12710121273994446,-1.4108306412997325,0.0,0.0,-3.0951548279922747e-07,0.04501628875732422
1782933891.9469936,-0.012243104167282581,-0.12710179388523102,-1.4108247391970687,0.0,7.594711469990327e-07,5.902102663712938e-06,0.049024105072021484
1782933892.0134454,-0.012242757715284824,-0.1271013766527176,-1.4108287735113478,0.0,5.423208985563915e-07,-4.0343142790888464e-06,0.0664517879486084
1782933892.0579877,-0.012242757715284824,-0.1271013766527176,-1.4108287735113478,0.0,0.0,0.0,0.04454231262207031
1782933892.1080482,-0.012246913276612759,-0.12710633873939514,-1.41077984230235,0.0,6.4723252503064605e-06,4.893120899773784e-05,0.05006051063537598
1782933892.1569257,-0.012246913276612759,-0.12710633873939514,-1.4107798422993376,0.0,0.0,3.0124791550178998e-12,0.04887747764587402
1782933892.2070112,-0.01224603783339262,-0.12710529565811157,-1.410789951832576,0.0,1.361770684006381e-06,-1.0109533238322754e-05,0.05008554458618164
1782933892.2529495,-0.012245243415236473,-0.12710434198379517,-1.4107993509869527,0.0,1.2412070369559353e-06,-9.39915437681016e-06,0.04593825340270996
1782933892.2979684,-0.012245243415236473,-0.12710434198379517,-1.4107993509869527,0.0,0.0,0.0,0.045018911361694336
1782933892.3470461,-0.012249846942722797,-0.1271098405122757,-1.4107455349898848,0.0,7.171211945587762e-06,5.3815997067996335e-05,0.049077749252319336
1782933892.4135306,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,1.2412070369559353e-06,-9.168352171906592e-06,0.06648445129394531
1782933892.457979,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.0444483757019043
1782933892.5070403,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.04906129837036133
1782933892.5569293,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.04988908767700195
1782933892.6069677,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05003833770751953
1782933892.658992,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05202436447143555
1782933892.6969702,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.037978172302246094
1782933892.7470694,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05009913444519043
1782933892.7975943,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05052495002746582
1782933892.8585486,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.06095433235168457
1782933892.9080038,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.04945516586303711
1782933892.95693,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.04892611503601074
1782933893.006958,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.050028085708618164
1782933893.0589511,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05199313163757324
1782933893.0979955,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.03904438018798828
1782933893.1471047,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.04910922050476074
1782933893.1971085,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.050003767013549805
1782933893.257999,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.06089043617248535
1782933893.3069885,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.04898953437805176
1782933893.3569303,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.0499417781829834
1782933893.407006,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05007576942443848
1782933893.4579546,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.0509486198425293
1782933893.4980388,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.040084123611450195
1782933893.5480814,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05004262924194336
1782933893.5976193,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.04953789710998535
1782933893.6579914,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.060372114181518555
1782933893.7070515,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.04906010627746582
1782933893.7569318,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.049880266189575195
1782933893.8079293,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05099749565124512
1782933893.8586888,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05075955390930176
1782933893.8980212,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.03933238983154297
1782933893.9469981,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.048976898193359375
1782933893.9971914,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.05019330978393555
1782933894.0580008,-0.01224905252456665,-0.1271088868379593,-1.4107547033420567,0.0,0.0,0.0,0.06080937385559082
1782933894.1120133,-0.012250416912138462,-0.12711051106452942,-1.4107385527222787,0.0,2.121241475463946e-06,1.615061977799925e-05,0.05401253700256348
1782933894.151933,-0.012253452092409134,-0.12711413204669952,-1.4107032143267264,0.0,4.724810170969177e-06,3.533839555225349e-05,0.03991961479187012
1782933894.2019627,-0.012247748672962189,-0.12710730731487274,-1.4107700666582046,0.0,8.894153017307878e-06,-6.685233147818437e-05,0.050029754638671875
1782933894.253132,-0.01224801316857338,-0.1271076202392578,-1.4107670430777306,0.0,4.0973113026853536e-07,3.0235804739930927e-06,0.051169395446777344
1782933894.3020518,-0.012249520048499107,-0.12710942327976227,-1.4107496240524622,0.0,2.3498174761604223e-06,1.7419025268416988e-05,0.048919677734375
1782933894.3522084,-0.012249255552887917,-0.1271091103553772,-1.4107529191576975,0.0,4.0973113026853536e-07,-3.295105235334717e-06,0.050156593322753906
1782933894.4181242,-0.012250518426299095,-0.12711061537265778,-1.4107381852248946,0.0,1.964669505922584e-06,1.4733932802935001e-05,0.06591582298278809
1782933894.4579954,-0.012250518426299095,-0.12711061537265778,-1.4107381852248946,0.0,0.0,0.0,0.0398712158203125
1782933894.5069914,-0.012250518426299095,-0.12711061537265778,-1.4107381852248946,0.0,0.0,0.0,0.0489959716796875
1782933894.5569358,-0.012250518426299095,-0.12711061537265778,-1.4107381852248946,0.0,0.0,0.0,0.049944400787353516
1782933894.6070051,-0.012250518426299095,-0.12711061537265778,-1.4107381852248946,0.0,0.0,0.0,0.050069332122802734
1782933894.6579556,-0.012250518426299095,-0.12711061537265778,-1.4107381852248946,0.0,0.0,0.0,0.05095052719116211
1782933894.6980555,-0.012250518426299095,-0.12711061537265778,-1.4107381852248946,0.0,0.0,0.0,0.0400998592376709
1782933894.752241,-0.0122534716501832,-0.12711414694786072,-1.4107035621041262,0.0,4.603645807801284e-06,3.462312076840667e-05,0.05418539047241211
1782933894.8141353,-0.012256567366421223,-0.1271178424358368,-1.4106668971758023,0.0,4.820797694122964e-06,3.6664928323881796e-05,0.06189441680908203
1782933894.8611643,-0.012255284003913403,-0.12711630761623383,-1.4106822484683552,0.0,2.0006725219605603e-06,-1.5351292552923113e-05,0.04702901840209961
1782933894.9110172,-0.012259255163371563,-0.12712106108665466,-1.4106355458616535,0.0,6.193996164344382e-06,4.670260670169846e-05,0.049852848052978516
1782933894.9529362,-0.012259560637176037,-0.1271214336156845,-1.4106318130478177,0.0,4.817594039537671e-07,3.732813835810589e-06,0.04191899299621582
1782933895.0029428,-0.01226112898439169,-0.12712331116199493,-1.410613668637975,0.0,2.446404123736436e-06,1.8144409842602016e-05,0.05000662803649902
1782933895.0539742,-0.012263246811926365,-0.1271258443593979,-1.4105886714546425,0.0,3.3018604678216685e-06,2.4997183332597928e-05,0.05103135108947754
1782933895.1010895,-0.012260599993169308,-0.1271226704120636,-1.4106196409572012,0.0,4.1327462072517245e-06,-3.096950255865316e-05,0.047115325927734375
1782933895.1511538,-0.012264449149370193,-0.1271272748708725,-1.41057432175466,0.0,6.001420197058719e-06,4.5319202541138644e-05,0.0500643253326416
1782933895.1935933,-0.012267524376511574,-0.12713095545768738,-1.410538176289658,0.0,4.79622156212089e-06,3.61454650019688e-05,0.04243946075439453
1782933895.2610025,-0.012259887531399727,-0.12712183594703674,-1.4106278673250767,0.0,1.1894825672088733e-05,-8.969103541867085e-05,0.06740927696228027
1782933895.3109965,-0.012263309210538864,-0.12712593376636505,-1.4105878696871976,0.0,5.338540191724948e-06,3.9997637879096715e-05,0.04999399185180664
1782933895.3530076,-0.012260946445167065,-0.12712310254573822,-1.4106155550361816,0.0,3.6876103969872297e-06,-2.7685348984007874e-05,0.04201102256774902
1782933895.4029665,-0.01226345170289278,-0.12712609767913818,-1.4105861819241676,0.0,3.904758680870571e-06,2.9373112014008385e-05,0.04995894432067871
1782933895.4530165,-0.01226563099771738,-0.1271287053823471,-1.4105607358838244,0.0,3.3984469921360235e-06,2.5446040343268805e-05,0.05005002021789551
1782933895.501081,-0.012262617237865925,-0.1271250993013382,-1.4105962356194068,0.0,4.699634952320845e-06,-3.549973558247821e-05,0.048064470291137695
1782933895.55122,-0.012268339283764362,-0.12713193893432617,-1.410529067907295,0.0,8.917532656179956e-06,6.716771211179307e-05,0.05013895034790039
1782933895.61238,-0.012268339283764362,-0.12713193893432617,-1.410529067907295,0.0,0.0,0.0,0.06116008758544922
1782933895.664416,-0.012261618860065937,-0.1271239072084427,-1.4106076812459132,0.0,1.047247417536951e-05,-7.861333861813868e-05,0.05203604698181152
1782933895.7110004,-0.012269418686628342,-0.12713323533535004,-1.4105165457245417,0.0,1.2159409771991173e-05,9.113552137152148e-05,0.046584367752075195
1782933895.7529438,-0.012269418686628342,-0.12713323533535004,-1.4105168551873473,0.0,0.0,-3.0946280560328887e-07,0.04194331169128418
1782933895.8020294,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,6.02300789189262e-07,-4.765217914926012e-06,0.04908561706542969
1782933895.8579905,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.05596113204956055
1782933895.899105,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.04111456871032715
1782933895.9472265,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.04812145233154297
1782933896.0185804,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.07135391235351562
1782933896.0590115,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.04043102264404297
1782933896.1080663,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.049054861068725586
1782933896.1569583,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.04889202117919922
1782933896.206994,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.050035715103149414
1782933896.2580068,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.05101275444030762
1782933896.2990878,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.04108095169067383
1782933896.34827,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.04918217658996582
1782933896.397212,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.04894208908081055
1782933896.4480305,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.050818443298339844
1782933896.5081644,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.060133934020996094
1782933896.556952,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.048787593841552734
1782933896.607952,-0.012269032187759876,-0.12713277339935303,-1.4105216204052622,0.0,0.0,0.0,0.051000118255615234
