timestamp,marker_id,tx,ty,tz,distancia_m,rx,ry,rz
1782933886.3574126,33,-0.2528470544417605,0.16503289785584785,1.1240864229697727,1.1639320326460443,-0.02821979800729836,1.8719026459494001,-0.07743091799442768
1782933886.4240694,33,-0.2529427214107701,0.16512031414975567,1.1245520685877788,1.1644149146350937,-0.027562349676034128,1.8712883973612897,-0.07654625670840053
1782933886.457398,33,-0.25285449376465996,0.16511323014793852,1.1243008625700683,1.164152139268175,-0.028629410884532237,1.8722761640519727,-0.07719940825420481
1782933886.5240557,33,-0.2528334789919496,0.16498388166738576,1.1238178208943483,1.163662727713203,-0.028816520670194256,1.8721378179611,-0.07737636710154086
1782933886.5573838,33,-0.2531278684466877,0.16531997128450332,1.1256128737302211,1.1655079374234563,-0.028035269276351703,1.873828846116726,-0.07514862253295032
1782933886.6240418,33,-0.25311696948153023,0.16514944700358425,1.125105719949146,1.1649915970286608,-0.028269904819876516,1.872958849213594,-0.07585183500872784
1782933886.6573699,33,-0.2528329179023446,0.16507554835348567,1.1241466021017834,1.1639931288698415,-0.029955625542689206,1.87347664120854,-0.07736269836649409
1782933886.724027,33,-0.2532517791480531,0.16515916353349464,1.1255684067158374,1.165469112047834,-0.02808702291852588,1.8725332598355842,-0.07666611912958998
1782933886.790685,33,-0.2527664712328491,0.16502911530695388,1.1237347220761347,1.1635743308779334,-0.028337246548788157,1.871479169929534,-0.07782487386152281
1782933886.8573422,33,-0.2528607378739179,0.16490565340325797,1.1239841232717311,1.1638181716442735,-0.029126383760286558,1.8726844886802283,-0.0763078419533644
1782933886.8906703,33,-0.25302569732543523,0.16508028436664204,1.1245818406090375,1.1644560189295279,-0.028857821441585822,1.8726280638013963,-0.0770576573453725
1782933886.9573278,33,-0.25266597083069453,0.16497772685471848,1.1234922057927228,1.1633109986804755,-0.028528890966281372,1.8716038749467423,-0.07679463252293856
1782933887.023985,33,-0.2529180193673551,0.1650825406506596,1.124419609423287,1.164276267817909,-0.027571444739082546,1.87209203881549,-0.07540799738694598
1782933887.057314,33,-0.25314417068326217,0.16521601425529522,1.1254895342184303,1.1653776186938472,-0.02884307474005526,1.8736241400017273,-0.07660202588176969
1782933887.1239715,33,-0.2530156866498258,0.1650373531456536,1.1249521882623614,1.164805430748192,-0.029379900518553766,1.873410727472206,-0.07654827735264964
1782933887.1572993,33,-0.25301804704334574,0.16512118293103506,1.1247461014103033,1.1646187916309134,-0.02898793799006258,1.8730846769572764,-0.07705356180047924
1782933887.2239568,33,-0.2531112457561055,0.16512616286361087,1.1249277265299673,1.1648151537072946,-0.028274878919496482,1.8727481460665145,-0.0768246276766086
1782933887.2572854,33,-0.2527010657467424,0.16490343876776903,1.1235373792708785,1.1633517161056017,-0.02924634255917926,1.8724736229869479,-0.07673968874165704
1782933887.323943,33,-0.2528266191618077,0.16503597356981117,1.1240602792408478,1.1639027808609868,-0.028744341657365984,1.8724333308464056,-0.07684990712039229
1782933887.3572712,33,-0.25283548775919523,0.16504865780574754,1.1238666337833818,1.1637194910482074,-0.02938301994046524,1.87224982244063,-0.07807221593227608
1782933887.4239292,33,-0.2530730244011239,0.16505604407895885,1.1248610292184136,1.164732496507604,-0.028101724700479187,1.8727767740477828,-0.07569001659198513
1782933887.4905865,33,-0.2528177204310846,0.16493735947238736,1.1236918228856418,1.1635310245686405,-0.028434154720212212,1.8718195675008622,-0.07704656507653715
1782933887.5239148,33,-0.2531185946376903,0.16506668621217493,1.1250070620625567,1.16488494004303,-0.027907701219429648,1.8730245765109648,-0.07573682823483062
1782933887.5905719,33,-0.2532989131309245,0.16533314070510793,1.1260817145274866,1.1659997489716225,-0.028869794203837028,1.8741550587250344,-0.0760957382623506
1782933887.6239004,33,-0.25296858367115177,0.16508047770842177,1.124608079916493,1.1644689784869713,-0.02957503714900507,1.8729278892597214,-0.07755358879968302
1782933887.6905582,33,-0.25277749948323847,0.16507012520762487,1.1238574075712138,1.163701028200005,-0.030158059442693706,1.873061509027185,-0.07866184822407418
1782933887.7238863,33,-0.25292279890712765,0.1650146424582173,1.1242243829894574,1.1640791372327977,-0.028827429804872177,1.872201998877594,-0.07712821859409011
1782933887.7905443,33,-0.2531527477916849,0.16516175433860347,1.1254217180284884,1.1653062954523503,-0.028952802630901293,1.8738305691997488,-0.07511032845649793
1782933887.8238723,33,-0.25314074249508517,0.16510997716918807,1.125704506476319,1.1655694642417782,-0.027362516890867036,1.8730588286826795,-0.07439141095352204
1782933887.8905296,33,-0.25265326788145875,0.16496151073458296,1.123504364227929,1.1633176824213665,-0.029318686684297428,1.8718451748838385,-0.07775125748882389
1782933887.9238582,33,-0.253087563768313,0.16517177497270563,1.1252468441438936,1.1651246673371936,-0.02888762771535622,1.8735933298935639,-0.07640614182686149
1782933887.9905157,33,-0.25306209301745036,0.16516913216774323,1.125225631940909,1.1650982739323907,-0.02844239061364615,1.873330459214479,-0.07539809723412873
1782933888.023844,33,-0.2528524614077038,0.1651132205780874,1.1242853523373189,1.164136717198565,-0.028814242314853307,1.8726186461521361,-0.07814616833872746
1782933888.0905025,33,-0.25269748257951824,0.1649814952047378,1.123497719614616,1.1633237027763421,-0.028729540580098405,1.8714197028386166,-0.0775988360577897
1782933888.1238298,33,-0.25316305184106064,0.16519646122259543,1.1256690469940318,1.1655523175638234,-0.02945040748657215,1.873924861506544,-0.0762666875696666
1782933888.1904883,33,-0.25301049953685684,0.16506892164317502,1.1247102933919138,1.1645751610909685,-0.0274392723509119,1.8720987902963173,-0.07557317748615255
1782933888.2571447,33,-0.2531800681425895,0.16510243700912838,1.1254261894059103,1.1653081435447654,-0.027801687029781724,1.8729405802037669,-0.0749469286667213
1782933888.290473,33,-0.2527108212065882,0.16491600481976287,1.1233808593485746,1.163204454492572,-0.029338729272809425,1.8722403117456097,-0.07810825702819484
1782933888.357131,33,-0.2531981360730819,0.16533781071057566,1.125818377202508,1.1657241981739668,-0.02841071643399649,1.8729207073217042,-0.07706936996716286
1782933888.390459,33,-0.2530916413572672,0.16516165432568208,1.125149514057407,1.1650301197686397,-0.02938839046270611,1.873516334169771,-0.07647468087086642
1782933888.4571166,33,-0.2531336435700583,0.1651867010248577,1.1256592693493914,1.165535103879216,-0.027826476098991266,1.8734545725699852,-0.07493801869608817
1782933888.490445,33,-0.2530840898458573,0.16515617725302695,1.125074092565669,1.1649548631515312,-0.029101431042087688,1.8736804840403027,-0.0761210824476633
1782933888.5571024,33,-0.2528635184149308,0.16506396342007923,1.1243891920493396,1.1642324193057372,-0.02859519408539485,1.8720973497370994,-0.0768216271778107
1782933888.62376,33,-0.25299427443904476,0.16519616153500807,1.1248228926024033,1.164698422084995,-0.029829017708822292,1.8732714401234154,-0.07729667776515547
1782933888.657088,33,-0.2530399494701588,0.16515497949478972,1.1251504872286842,1.165018884907335,-0.02882394284814167,1.8731443229176092,-0.07571642667100534
1782933888.7237458,33,-0.2528425960519902,0.16505727532141243,1.124292088100565,1.164133146113608,-0.028824660748041204,1.8730479316256192,-0.0760100227734046
1782933888.757074,33,-0.25292700646453675,0.16523049184385166,1.1245381049714822,1.1644136445296944,-0.030303848444476846,1.8735686102982871,-0.07718026756264959
1782933888.823732,33,-0.2534395718392744,0.1653280146079086,1.1268116579684957,1.1667345377256892,-0.028431881602896284,1.8746534885607287,-0.07433351592305168
1782933888.8903887,33,-0.2529266969210399,0.16519266726187815,1.1245466923166327,1.1644165038905798,-0.028628571966137047,1.8722608425132496,-0.07653915156508294
1782933888.9237177,33,-0.2530291684630157,0.1651953753850645,1.1251115475563187,1.1649846636699865,-0.02853154352858455,1.8729033988114154,-0.07686550120800943
1782933888.9570458,33,-0.25317584976273866,0.16514115285688744,1.1254954050175598,1.1653795596223695,-0.027995034565212976,1.8734062388119497,-0.07506684263330748
1782933889.0237038,33,-0.25298714269470407,0.16505144860138593,1.1247176080979966,1.1645746747289007,-0.030257448933496158,1.8731672022734065,-0.07747147489974927
1782933889.0903609,33,-0.2531580421158858,0.16530492543504507,1.125735318068161,1.165630610016337,-0.029458415319417303,1.8750999671938882,-0.0754680131447068
1782933889.12369,33,-0.252606544541285,0.16495347373510855,1.1231076084449263,1.1629232197308854,-0.0288392727407502,1.871410227149344,-0.07820966920403118
1782933889.190347,33,-0.252967619767671,0.16505090622161628,1.1244460096431586,1.1643080549828384,-0.028418852668767,1.8728064178932613,-0.0768865800646716
1782933889.223675,33,-0.25320754504872495,0.16528203024934043,1.1258641970016914,1.165762583240348,-0.028436388335376393,1.8738572195138699,-0.07508518510004633
1782933889.2903328,33,-0.25300798522051066,0.16509863000074596,1.1247812644268487,1.1646473676693412,-0.029496174449998733,1.8730030546504681,-0.07624326627090887
1782933889.3236609,33,-0.25255722340892095,0.16495266497419372,1.1232106972927296,1.1630119532020864,-0.029595181086715387,1.8722772889588701,-0.07799620879720931
1782933889.3903189,33,-0.25313255946226493,0.16509067556793694,1.1252111572561971,1.1650884825768493,-0.02765689611259208,1.8731974799718438,-0.07471735574208825
1782933889.4903054,33,-0.25297507630434096,0.16515409496273223,1.1248145876485816,1.16468026552406,-0.0302848323004273,1.8737308363422776,-0.07730925894886696
1782933889.5569615,33,-0.25286441476207916,0.16509787965482123,1.1243460356530164,1.16419574385416,-0.030022582742974813,1.8732410423221724,-0.07698103381075729
1782933889.6569476,33,-0.2531713106523152,0.16524519817668884,1.1254286556941804,1.165328857926154,-0.02899528686480462,1.873341583109661,-0.07681508559005076
1782933889.790263,33,-0.2533132879234648,0.1653152489501029,1.1261463139170182,1.166062722893978,-0.02919821045073107,1.8744348183377233,-0.07537118018401616
1782933889.8902483,33,-0.2531586165784718,0.1652051423630189,1.1255195057734477,1.1654081611554028,-0.028670012939211457,1.8735323370588635,-0.07575376565831483
1782933889.9902341,33,-0.25305518933648646,0.16518408568697512,1.124961956707232,1.1648442449756669,-0.02912964003934241,1.8734308781865465,-0.07665276843435097
1782933890.0902202,33,-0.25307423448201133,0.16513988186725437,1.1250326228982985,1.164910361927995,-0.02924399385349805,1.873510525894682,-0.07683153470972243
1782933890.1902063,33,-0.2532522004137919,0.16529122987080289,1.1260681814161584,1.165970590059854,-0.029812971514491984,1.8741511430670361,-0.07602374616706893
1782933890.2979777,33,-0.2529888411713326,0.165196642321744,1.125153175417593,1.1650162885315745,-0.028696303917804436,1.87363748616836,-0.07597010498549799
1782933890.3979633,33,-0.25312181244000287,0.16510009170899798,1.1252633217442727,1.1651378611469916,-0.026949320147024895,1.8725397198219007,-0.0746387441049758
1782933890.4979494,33,-0.2531340239346135,0.16512582657337269,1.125392389853278,1.1652688118260703,-0.028303757517658897,1.8736835014755955,-0.07626829407322547
1782933890.597935,33,-0.25287115381380765,0.1649163019452841,1.1242853724074569,1.1641128835674865,-0.02823231433404137,1.871386887629091,-0.07599894193725973
1782933890.697921,33,-0.2533005203345399,0.16537084383915773,1.12620199357964,1.1661216059813742,-0.029340136971261685,1.8742956944585691,-0.07618647003447182
1782933890.764578,33,-0.25292831047090925,0.16511641498173082,1.1246211480616164,1.1644779462924646,-0.028968752502036427,1.8721434649406783,-0.07777644882911941
1782933890.864564,33,-0.2528303913854752,0.1650646778194435,1.1240555968217054,1.1639031486416598,-0.02910333767475392,1.8721565544209016,-0.07701072900466292
1782933890.96455,33,-0.25315396250302735,0.16522354029682756,1.1255554850508356,1.1654445061551508,-0.027097013426345462,1.8723273749386453,-0.07558395013969248
1782933891.064536,33,-0.2530533173628568,0.16521470703611063,1.1252365196675072,1.1651133447192248,-0.030495065558450003,1.874309601390126,-0.0772773391892242
1782933891.1645222,33,-0.25302150329716605,0.16523378684534196,1.1254240375380935,1.1652902426925893,-0.030325205345861448,1.8740168595811006,-0.07703797363617246
1782933891.2311792,33,-0.24807017825399344,0.16313454938957572,1.1005606840425528,1.1399059232251227,-0.04813796179683793,1.8507261926266738,-0.0991179142580009
1782933891.2978363,33,-0.2528817891487758,0.1650642147118343,1.1244148246442596,1.1642611786628039,-0.02969989521275242,1.8734091260321883,-0.07660629599506762
1782933891.3978221,33,-0.2528837966707977,0.16509113146861906,1.1245087358148789,1.1643561281808084,-0.029068253068051383,1.872744668838331,-0.07684580560915112
1782933891.4978082,33,-0.25297838178124943,0.16515358834770635,1.1249405946926772,1.164802606015413,-0.02848757024895265,1.8725824552261492,-0.07601766621052934
1782933891.564466,33,-0.25271859983209244,0.16508072638930418,1.1237455712411126,1.1635817314698302,-0.02860472565586172,1.872110860500499,-0.07714819095827613
1782933891.6644516,33,-0.2527407579081132,0.1649178931597153,1.1236668506137824,1.1634874272464242,-0.028995691425412817,1.871410594270755,-0.0781757320158936
1782933891.764438,33,-0.253015625369596,0.16509497204812823,1.1249261403242266,1.1647884261364814,-0.0292452141987881,1.8733372394520638,-0.07653152581343367
1782933891.8644238,33,-0.25311375167805716,0.16526180736206614,1.1254430912120665,1.165332651142192,-0.02852386227097941,1.8731122606378559,-0.07537286942633648
1782933891.9644098,33,-0.25297938406671316,0.16516708228799987,1.124662582630081,1.1645362418587357,-0.029006449347618462,1.8729688280794157,-0.07739314906762856
1782933891.997738,33,-0.2532464343161863,0.16523955646256785,1.1255543944964141,1.1654658135200697,-0.0288635284265074,1.8733774417856794,-0.07660696485253306
1782933892.1643815,33,-0.252904394562077,0.16507051937567693,1.124533545178853,1.1643816399223605,-0.02931063861021055,1.8722639564600083,-0.07827480068502518
1782933892.1977096,33,-0.25277431430056024,0.16504617309746425,1.1239176024910282,1.1637550732063073,-0.02828561160855831,1.8723672286686264,-0.07666510098794356
1782933892.3643532,33,-0.253114758121261,0.16525100736661238,1.1253494658648502,1.165240917809175,-0.02987430164148217,1.8738143887463579,-0.07600068843307453
1782933892.4310102,33,-0.2528165329727663,0.16504658872932226,1.123999417922554,1.163843317326605,-0.029247107872381804,1.8722214046719712,-0.07831838624779493
1782933892.530996,33,-0.252666149410481,0.16500783526972182,1.1235121649752757,1.1633345836885236,-0.02885329429597123,1.871267705703496,-0.07730960941251906
1782933892.630982,33,-0.25322301224074434,0.16511022758704563,1.125881042067163,1.1657578659688996,-0.026514204225116227,1.872418639190749,-0.07360742866883357
1782933892.7309678,33,-0.2529187689313407,0.1651396995704423,1.1246427583488925,1.1645000463540423,-0.0288533074863426,1.8724483483862497,-0.07725044109172535
1782933892.797626,33,-0.25297579617309807,0.16514248533143072,1.1246134481971795,1.1644845219137971,-0.029684493015448662,1.872996221630927,-0.07758467444769364
1782933892.93094,33,-0.2529844647640995,0.16503925595250557,1.1244657089117338,1.1643290883318609,-0.028699069730558125,1.8725374538152681,-0.0762996030530874
1782933893.0309262,33,-0.24803982096891825,0.1630565838067115,1.1002921326547666,1.1396288779646568,-0.048843659944617535,1.8507748399302781,-0.09885868846415136
1782933893.1309118,33,-0.25301701242929675,0.16507635089186512,1.1249401708137954,1.1647996386130073,-0.029728540025425042,1.8731684930108352,-0.07733422996710601
1782933893.230898,33,-0.25279692497013784,0.16508001475800022,1.1242106060439576,1.1640477581648365,-0.02892397594356336,1.872157936035857,-0.07697626639988576
1782933893.330884,33,-0.25278627261830044,0.1649713920904715,1.1236979140055048,1.1635348992500587,-0.029503999796587126,1.872226059984476,-0.07790253906038158
1782933893.364212,33,-0.2527053588423079,0.16505277921975597,1.123736393956867,1.1635660279584343,-0.029053746838682736,1.8717877598280976,-0.07759203864437128
1782933893.4641979,33,-0.2527782747528813,0.16485618626521872,1.123462204056268,1.1632891911643997,-0.02877912495581052,1.8716174445843476,-0.07729314211283585
1782933893.564184,33,-0.2528987478616746,0.1651441442792913,1.1247004947002366,1.1645520889332082,-0.028398638275649722,1.8722505700660494,-0.07650861260259892
1782933893.6308417,33,-0.25315696050003567,0.1652560803425256,1.125553157071675,1.165447522685516,-0.029768433168643048,1.8737689935954998,-0.07692544230154025
1782933893.6641698,33,-0.2528135307318264,0.16495388624005144,1.123793411991437,1.1636305679820136,-0.028991920817875768,1.8713983521127275,-0.07650572610031614
1782933893.7641556,33,-0.2529140673334041,0.16511754869591297,1.1244716330311184,1.1643306162057852,-0.029442879665004328,1.8736997111545841,-0.07742694463137678
1782933893.8641417,33,-0.2533463912318989,0.16531428482204943,1.1263072497297444,1.1662252044567691,-0.029531252599292908,1.8749398389647771,-0.07556777107206271
1782933893.9307992,33,-0.2536417870809848,0.16540690683492948,1.1277241270556646,1.1676708901594643,-0.02736158543922855,1.874649902715464,-0.07201620747266295
1782933893.9641275,33,-0.25285492033724827,0.1650655229407898,1.1240808945068348,1.1639330285706986,-0.03055843662170078,1.872567433027598,-0.0785120315959513
1782933894.0641134,33,-0.24805363317921336,0.16321211904884378,1.1005269876806183,1.1398808934933498,-0.04787415492144753,1.8509831541000756,-0.09843552190208797
1782933894.1974282,33,-0.2529089045565237,0.16500686841864579,1.1240834084496576,1.1639388685756262,-0.029033352203020522,1.8724058339994547,-0.0766797050555175
1782933894.2640853,33,-0.25304451974505443,0.16511647577265898,1.125026432266008,1.1648946101865916,-0.028973229104115032,1.8730624116929,-0.07551223938999378
1782933894.3307433,33,-0.253252040762255,0.16519185072502604,1.1257855864129054,1.1656835463672186,-0.02739241779549276,1.8727813041569048,-0.07540656739370781
1782933894.3640711,33,-0.25307517039452593,0.1650605555486846,1.125164129464983,1.1650263289312186,-0.029333604468345095,1.8739087388345497,-0.07654919335844027
1782933894.530715,33,-0.2530658264196037,0.1652308784803239,1.1253299520987106,1.1652085893930333,-0.02873339587161131,1.873541654514181,-0.0757741198875749
1782933894.6307008,33,-0.2529262014298048,0.16511187369903646,1.1247250850042398,1.1645772241650236,-0.028880795652260163,1.873383613593315,-0.07748374032480364
